WISE_DESIGNATION,WISE_RA,WISE_Dec,W1_SIG_VAR_PP,W2_SIG_VAR_PP,W1_N_DETECTION,W2_N_DETECTION,W1_MEDIAN_MAG,W1_MAG_SIGMA,W2_MEDIAN_MAG,W2_MAG_SIGMA,PS1_g_med_KrMag,PS1_r_med_KrMag,PS1_i_med_KrMag,PS1_z_med_KrMag,PS1_y_med_KrMag,PS1_g_lc_std,PS1_r_lc_std,PS1_i_lc_std,PS1_z_lc_std,PS1_y_lc_std,PS1_g_max_KrMag,PS1_g_max_KrMagErr,PS1_g_min_KrMag,PS1_g_min_KrMagErr,PS1_r_max_KrMag,PS1_r_max_KrMagErr,PS1_r_min_KrMag,PS1_r_min_KrMagErr,PS1_i_max_KrMag,PS1_i_max_KrMagErr,PS1_i_min_KrMag,PS1_i_min_KrMagErr,PS1_z_max_KrMag,PS1_z_max_KrMagErr,PS1_z_min_KrMag,PS1_z_min_KrMagErr,PS1_y_max_KrMag,PS1_y_max_KrMagErr,PS1_y_min_KrMag,PS1_y_min_KrMagErr,PS1_g_num_detec,PS1_r_num_detec,PS1_i_num_detec,PS1_z_num_detec,PS1_y_num_detec,PS1_g_star_lc_sigma,PS1_r_star_lc_sigma,PS1_i_star_lc_sigma,PS1_z_star_lc_sigma,PS1_y_star_lc_sigma,PS1_g_sigma_PP,PS1_r_sigma_PP,PS1_i_sigma_PP,PS1_z_sigma_PP,PS1_y_sigma_PP,SDSS_RA,SDSS_Dec,SDSS_redshift,SDSS_redshift_ERR,SDSS_wise_sep2d_arcsec
J220355.56+005516.7,330.98150469999996,0.921333,3.6879033530349963,3.3514474334986404,10.0,11.0,13.555130147156143,0.09541647863445826,12.536612415524996,0.10357536935455586,17.61818444116614,17.52066442359216,17.554470820597352,17.42858687251433,17.509379440605038,0.1545672022901347,0.16264982870699027,0.08716730389987892,0.10131388771050244,0.10336495739338396,17.748552155934128,0.008863939188908742,17.38435028597884,0.008863939188908742,17.68005179240309,0.009303038674450512,17.234205887171974,0.009303038674450512,17.751597962229887,0.009157333485376722,17.374084306812133,0.009157333485376722,17.49233012159558,0.010542313945501251,17.227235693679965,0.010542313945501251,17.840722336908527,0.008863939188908742,17.446280722604698,0.008863939188908742,10.0,12.0,31.0,11.0,13.0,0.025,0.02,0.02,0.0625,0.1,13.022676311754095,18.75495390459972,15.844117324907913,4.125749318369655,3.913785619313076,330.9814758300781,0.9212909936904908,0.7226,0.0,0.1834865628789776
J222758.13+003705.5,336.992213,0.6182009,3.7844623460379014,3.125408399739209,10.0,9.0,13.671216851295586,0.1840688647333116,12.663698985471596,0.24269609730175,18.59058313180875,18.42892670007652,18.355059274206788,17.73094272332702,17.66661281878033,0.25548788912167497,0.4327518637577576,0.38049321712733003,0.2342751928687884,0.35304281618525624,19.166483401304358,0.023917556603769118,18.17623941383357,0.023917556603769118,18.99456695644603,0.023704159615643216,17.839797809165532,0.023704159615643216,18.721897172975726,0.03172872456300445,17.584180875403995,0.03172872456300445,18.056786198749613,0.021649071785548733,17.286734216032706,0.021649071785548733,18.231161364668985,0.021649071785548733,17.172601461811915,0.021649071785548733,13.0,10.0,18.0,11.0,11.0,0.062,0.02,0.02,0.0625,0.1,14.020860899917365,30.53097632203422,23.15885974091761,11.064588141945029,10.121831287658065,336.99642609377645,0.6542280572906505,2.617,0.0,130.58148514089993
J222732.92+010912.3,336.8871853,1.1534254,2.790064157958107,3.515666893232268,10.0,10.0,14.164450750129518,0.11787567328380393,13.027117377401225,0.1265452313627197,19.26891419389884,19.298707546890675,18.967154263090325,19.173024887605727,18.919611905968853,0.07870796212009913,0.06295888158629846,0.08089301347786079,0.14944574277118744,0.17333064147048394,19.471435537895708,0.03042917631090434,19.215868842149355,0.03042917631090434,19.398726270666156,0.037879802702744894,19.19107919018866,0.037879802702744894,19.137412300953464,0.12648685919061448,18.807430303011746,0.12648685919061448,19.248167049481786,0.032037409620078366,18.77665449658856,0.032037409620078366,19.214136139610602,0.032037409620078366,18.61202253150861,0.032037409620078366,10.0,11.0,24.0,10.0,8.0,0.062,0.05,0.05,0.2,0.2,3.3862907252427576,2.9480115190629097,1.7766186880230816,2.2993010926929163,2.9361688645173656,336.88720703125,1.1534249782562256,0.5466,0.0,0.07823138268699646
J233029.15+003746.6,352.6214838,0.6296189,3.00988176737481,3.1524756877505564,10.0,11.0,14.5313680614843,0.13082860789609718,13.533424733908316,0.15824970663129734,19.634638088859354,19.636998403024872,19.232119707570206,19.10925603764365,18.877619189300887,0.25074462468810754,0.27431618282814146,0.23505904423262855,0.1527895101859914,0.2504371625192655,19.812598318332373,0.03823338546224863,19.04395666845358,0.03823338546224863,20.072599954790164,0.03823338546224863,19.102408150396432,0.03823338546224863,19.440953807490576,0.047062876164431236,18.68603333395511,0.047062876164431236,19.37510965267176,0.0399906389624685,18.83145268490682,0.0399906389624685,19.31113025119304,0.0399906389624685,18.456685485427734,0.0399906389624685,10.0,12.0,9.0,11.0,10.0,0.15,0.125,0.05,0.2,0.2,4.820649221027377,7.097394245528392,9.068593943676268,2.615716144908497,4.111020553885794,352.6215515136719,0.6296210289001465,0.5354,0.0,0.2438749556495939
J215949.00+001004.6,329.95419310000005,0.16796,3.0836982687994348,4.039097571954748,10.0,11.0,13.198996806043036,0.09591399535149783,12.277801342609546,0.11266174320092058,18.283335370614644,17.85696872133682,17.702249991633234,17.340257108849997,17.34612462503531,0.043999324221505515,0.10918292932849158,0.027852753616016454,0.05526439763375664,0.11705930487835785,18.384750904382194,0.00942435682880262,18.24375359071403,0.00942435682880262,17.949168811758963,0.039795259521912166,17.591622522054273,0.039795259521912166,17.756275482541593,0.018776810941939583,17.652133427026612,0.018776810941939583,17.43760385935054,0.057935747881352986,17.233496787237286,0.057935747881352986,17.615225508358964,0.00942435682880262,17.213150170727907,0.00942435682880262,12.0,13.0,27.0,11.0,13.0,0.025,0.02,0.02,0.0625,0.1,4.97681216066549,7.8539291236120485,3.132694430292061,1.9806559793053131,3.985510491364282,329.9542236328125,0.16798700392246246,0.2713,0.0,0.14673948227631994
J213242.32+011132.0,323.17634310000005,1.1922258,2.939065922884928,3.200574085527247,11.0,12.0,13.37228996830624,0.07333452877467844,12.412996574346405,0.08355466956788557,19.002365804493014,18.000160203413632,17.4642199373985,17.24147096289341,17.02933411968691,0.11142678608805967,0.04896909211776982,0.04017518878113988,0.07597791765558838,0.186743037859448,19.062601851507477,0.046571564023008084,18.70665295280553,0.046571564023008084,18.066396934252214,0.014429048221284078,17.903847814562646,0.014429048221284078,17.593244045139897,0.046571564023008084,17.403734995680374,0.046571564023008084,17.387200850168554,0.014429048221284078,17.178107589800348,0.014429048221284078,17.44372230966872,0.03315944787310123,16.878238976673323,0.03315944787310123,8.0,12.0,18.0,9.0,9.0,0.062,0.02,0.012,0.0625,0.1,3.9351624243897634,3.9334436290257337,2.8307576676617123,3.1802792541128087,5.119834819288124,323.2136972027762,1.168567895763354,0.721,0.0,159.15230163292503
J221155.72-001043.9,332.9822001,-0.17887879999999998,3.773647888998645,3.2959924834514713,10.0,11.0,13.312238565381506,0.04819697073749744,12.281779457517937,0.046641511147160926,18.576282832818453,18.152245501946407,18.01616987619269,17.608998775875747,17.354008918771868,0.04578306863682733,0.05376321672236553,0.061492013594739076,0.07909189420749729,0.1327689316211003,18.65233575482526,0.0344693203533849,18.476320907885768,0.0344693203533849,18.24250852205399,0.04506019387186875,18.048369275608827,0.04506019387186875,18.101115813209407,0.019189979729644927,17.867631235954914,0.019189979729644927,17.775544469854797,0.015152840725192213,17.518344648396145,0.015152840725192213,17.757476453400248,0.018595881093141118,17.241666600123338,0.018595881093141118,11.0,12.0,20.0,9.0,13.0,0.062,0.02,0.02,0.0625,0.1,2.231745926765458,3.6845612898879936,6.925823903159148,3.892739122432293,4.988477375572967,332.98223876953125,-0.1788879930973053,0.4004,0.0,0.1430895215513715
J215048.26-005545.9,327.7011213,-0.9294263,3.2475306165769435,3.3612158553226283,10.0,11.0,13.098475050593354,0.03539081488730437,11.815209534455802,0.05463314125729209,0.0,21.04094872255606,20.079505327251283,19.697862723693728,0.0,0.0,0.17539010585731413,0.11651348024773865,0.12869226390514754,0.0,0.0,0.0,0.0,0.0,21.16118744969941,0.15113641215944226,20.63389454218784,0.15113641215944226,20.262960245876847,0.1004222114397346,19.86673298069845,0.1004222114397346,19.826554987598875,0.15113641215944226,19.569170459788577,0.15113641215944226,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,0.0,0.0,0.2,0.125,0.2,0.0,,2.1034209123756966,2.094294621355164,0.8792886760929831,,327.68911003341185,-0.9236915963863741,2.556,0.0,47.91106691861452
J233804.58+005212.8,354.51909639999997,0.8702415000000001,3.506537280193728,4.11786354541394,11.0,11.0,14.082495061344476,0.07164050727607606,12.865742897681367,0.0691452809820137,0.0,0.0,20.85441558264167,20.24723044587736,0.0,0.0,0.0,0.3347593396872581,0.35661470117295296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.026613446110773,0.1523513134541269,19.805695467653912,0.1523513134541269,20.603845147050308,0.18931593403687624,19.890615744704398,0.18931593403687624,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.2,0.3,0.0,,,4.15312230685989,1.7737797132617117,,354.5461120605469,0.9118499755859376,0.9491,0.0,178.5881090247581
J220103.14-005300.2,330.2630838,-0.8833943000000001,2.9260177558593816,4.113665692006167,10.0,11.0,12.89309316105472,0.05077859225204896,11.893160786005527,0.14358748219289072,16.765090172326904,16.204485611817802,15.928803764251986,16.033855365635922,15.908179919516554,0.15254362379161188,0.09943715902631986,0.0927793013734566,0.07956156048926555,0.07186622253823784,16.88708581650857,0.0062155280252773285,16.51610572797716,0.0062155280252773285,16.445914389239814,0.0069097256612393795,16.142064918434187,0.0069097256612393795,15.997284046075745,0.013762659988838846,15.723378615483966,0.013762659988838846,16.156032499625454,0.0038023057368162727,15.881156439794838,0.0038023057368162727,16.00927844362368,0.0037947687296118154,15.76189712444623,0.0037947687296118154,11.0,16.0,19.0,14.0,12.0,0.025,0.012,0.012,0.025,0.025,13.99909336117678,21.162770663224087,11.979091265080653,10.74920258339714,9.674850521811102,330.3662494281442,-0.8995678932784412,1.036,0.0,375.88819474093833
J214817.44+000419.8,327.0726758,0.07218139999999999,2.835057358126229,3.637567160600834,10.0,12.0,14.086508288397365,0.14035847403721005,12.960824706940011,0.17796694613141065,18.94917783212491,18.505920629578096,18.440487781791653,17.919614307522792,18.054882715568844,0.08800667573990036,0.06756147200726477,0.09579055762692576,0.09883640053207443,0.0986992479739382,19.11512642398088,0.023139987388870804,18.82998588828584,0.023139987388870804,18.635007513702842,0.019606587985902302,18.376118668279624,0.019606587985902302,18.631737617736484,0.023139987388870804,18.290086937002037,0.023139987388870804,18.058490499348814,0.02052800662899374,17.73908172913471,0.02052800662899374,18.15256183094273,0.1121061433184122,17.879646121129966,0.1121061433184122,13.0,12.0,19.0,12.0,8.0,0.062,0.05,0.02,0.0625,0.2,4.067249565973333,2.082658670782888,8.908160932241437,4.634933974986257,1.0693488601164047,327.0726623535156,0.07218500226736069,0.28300000000000003,0.0,0.050114273943742994
J221239.43+001556.4,333.16432189999995,0.2656748,3.1104653939189677,3.388068295046517,10.0,11.0,13.619266135098588,0.10257798751654232,12.701006145353734,0.14588669895170614,19.395502575796467,18.411392542829823,17.906128693333248,17.69344672046482,17.478394643502458,0.08933007100096077,0.05261975311556718,0.0605762844155919,0.08625131402934262,0.14176600296026387,19.525081737543253,0.05315779961127105,19.192346229267365,0.05315779961127105,18.474177006542867,0.05551220042867789,18.302076740790287,0.05551220042867789,18.03151879349894,0.08655053754389043,17.743821541958862,0.08655053754389043,17.807797260092343,0.04863879513595176,17.449578542937072,0.04863879513595176,17.873326754679844,0.06549555853520289,17.263434972535947,0.06549555853520289,12.0,11.0,22.0,16.0,16.0,0.062,0.02,0.02,0.0625,0.1,3.414602505426795,1.9522501717507328,2.319687248346749,3.854329548398593,4.47442963531822,333.19110107421875,0.2547670006752014,0.9026,0.0,104.0947618712804
J223111.23+000703.6,337.7968191,0.1176694,3.2911147563155048,3.295050703115266,10.0,10.0,13.805478634074655,0.0666234597986368,12.869651272000162,0.08410662541413773,19.807739432567338,18.855494143254255,18.513536941559263,18.09079740061139,18.085134526083067,0.0862906083931158,0.0483807582954571,0.0843154322702858,0.09961745621675933,0.1744113404964367,19.96165503499634,0.0540427281234134,19.667193638471932,0.0540427281234134,18.943303368787557,0.02236765167107194,18.7463970854732,0.02236765167107194,18.65014264724597,0.08683261986089498,18.318106715496054,0.08683261986089498,18.219067198096443,0.02308189661001285,17.918371913920065,0.02308189661001285,18.56347358145443,0.04540079268682996,17.92669482329225,0.04540079268682996,12.0,18.0,21.0,7.0,12.0,0.15,0.05,0.05,0.15,0.2,1.749117551621416,2.7676940132106336,2.504251966238644,1.9587898560353372,3.031507794206373,337.845470730984,0.1256845340775888,2.31,0.0,177.50639169261402
J221135.34-002259.8,332.89728189999994,-0.38329159999999995,3.3215071248945027,3.2257490673840516,10.0,9.0,14.241850171128135,0.07399053162171118,13.253664896458805,0.12268570693471535,19.612999217672574,18.646336880667317,18.207442047896517,18.07319970829984,18.004125230553754,0.14145403150015562,0.09544153787188672,0.0864683611527676,0.0711949172205269,0.14166920038073744,19.83596787478178,0.039233671811852736,19.302897742865387,0.039233671811852736,18.87715916089809,0.053547499036285015,18.571915991667822,0.053547499036285015,18.34852046938193,0.05101017762111958,18.005743996526082,0.05101017762111958,18.16795927700864,0.04195926512753667,17.901252673684475,0.04195926512753667,18.253628312455717,0.061953677252822074,17.681344487884775,0.061953677252822074,14.0,9.0,18.0,13.0,13.0,0.15,0.05,0.02,0.15,0.2,3.3330842150923967,3.1814131682581586,4.578877030040708,1.6533714840925704,2.6209528849375,332.82654904636473,-0.4543964651010183,2.79,0.0,361.05631789370295
J215822.51+010748.9,329.59382819999996,1.1302590000000001,2.884273780083607,2.926671913474704,10.0,13.0,14.323909602426868,0.1065645848836039,13.408814097954169,0.11934571228817613,19.157161711662358,19.232390946080177,18.94531540038984,18.95458180871384,18.4889616731216,0.11713848784640025,0.13449952283837954,0.08850583794243141,0.17206159238336294,0.30088733051512445,19.40066850280968,0.14794978749949245,19.07980830218753,0.14794978749949245,19.479272597294234,0.024261947808951797,19.094720712008797,0.024261947808951797,19.115670607590342,0.026435459830599292,18.797812098015218,0.026435459830599292,19.339760293472413,0.0619542429832982,18.640345344777337,0.0619542429832982,18.86619007385183,0.0619542429832982,18.055673164641842,0.0619542429832982,12.0,12.0,29.0,17.0,7.0,0.062,0.05,0.05,0.15,0.2,1.4703162668598118,4.62043942547705,5.091332641801911,4.026237143246139,3.7120103992102154,329.5938415527344,1.1302449703216553,0.5694,0.0,0.0697190927428451
